account no,name,age,balance,loan,marital,gender,education
15761043,Macleod,38,86569.76,no,married,Female,secondary
15782236,Gibbs,34,0.0,no,divorced,Male,secondary
15593601,Isayev,34,133598.4,yes,married,Male,primary
15682048,Pisano,51,136188.78,no,divorced,Female,secondary
15746902,Belstead,38,0.0,yes,married,Male,secondary
15752081,Vassiliev,56,0.0,yes,married,Female,unknown
15781307,Schneider,37,120092.52,no,married,Male,primary
15775912,Mazzanti,48,101238.24,yes,married,Male,secondary
15745417,Knipe,58,89685.92,no,single,Male,tertiary
15671256,Macartney,35,211774.31,no,single,Female,unknown
15653547,Madukwe,56,131317.48,no,married,Male,tertiary
15595766,Watts,37,93722.73,no,married,Male,secondary
15742358,Humphreys,32,101160.99,no,single,Male,tertiary
15763274,Wu,48,120320.54,no,married,Male,primary
15786063,Chin,31,0.0,no,married,Female,secondary
15600258,Chesnokova,43,0.0,no,married,Male,secondary
15573318,Kung,26,0.0,no,married,Male,tertiary
15653849,Lu,48,152827.99,no,divorced,Female,unknown
15694272,Nkemakolam,30,64097.75,yes,divorced,Male,secondary
15736112,Walton,57,119035.35,no,married,Female,primary
15749851,Brookes,26,135219.57,no,married,Female,primary
15663478,Baldwin,32,93694.42,no,single,Male,secondary
15592300,Mai,35,59408.63,no,single,Male,tertiary
15567832,Shih,40,114354.95,no,married,Female,secondary
15776780,He,59,0.0,no,divorced,Male,secondary
15592846,Fiorentini,35,128173.9,no,married,Male,secondary
15739803,Lucciano,34,0.0,no,married,Male,primary
15794142,Ferreira,62,114931.35,no,married,Female,unknown
15762729,Ukaegbunam,28,111071.36,no,married,Female,primary
15667896,De Luca,37,151226.18,no,married,Male,secondary
15626578,Milne,26,0.0,no,divorced,Male,secondary
15776223,Davide,42,64740.12,no,married,Female,primary
15705953,Kodilinyechukwu,51,169312.13,no,single,Male,secondary
15802593,Little,49,0.0,no,single,Female,secondary
15615457,Burns,44,112652.08,no,married,Female,secondary
15708916,Paterson,38,0.0,no,divorced,Male,unknown
15720187,Han,30,143964.36,no,married,Female,secondary
15595440,Kryukova,49,122451.46,no,married,Male,tertiary
15600651,Ijendu,24,0.0,no,married,Male,secondary
15750141,Reichard,36,65253.07,yes,divorced,Female,secondary
15657284,Day,47,106901.94,no,married,Male,secondary
15763063,Price,25,128509.63,no,single,Female,tertiary
15709324,Bruce,34,0.0,no,married,Male,unknown
15711309,Sumrall,33,129834.67,no,married,Male,secondary
15775318,Lu,51,154962.99,no,married,Female,secondary
15705515,Lazarev,40,138241.9,no,divorced,Male,primary
15634844,Miller,41,91536.93,no,divorced,Male,secondary
15717046,Wentworth-Shields,53,0.0,no,divorced,Male,unknown
15571816,Ritchie,70,0.0,no,married,Female,secondary
15670080,Mackenzie,29,105204.01,no,married,Female,secondary
15800440,Power,61,152968.73,no,divorced,Male,secondary
15665678,Tan,36,158261.68,no,married,Male,secondary
15665956,Pendergrass,46,0.0,no,married,Female,secondary
15788126,Evans,38,121021.05,yes,divorced,Female,secondary
15811773,Hsia,36,0.0,yes,married,Male,primary
15651674,Billson,54,0.0,no,married,Female,unknown
15689614,Teng,63,137715.66,no,married,Female,secondary
15795564,Moretti,31,121192.22,no,married,Male,secondary
15706647,Jordan,31,0.0,no,single,Male,secondary
15728505,Ts'ao,44,100486.18,no,married,Male,unknown
15730076,Osborne,45,0.0,no,married,Male,secondary
15622003,Carslaw,35,92566.53,yes,single,Male,primary
15607312,Ch'ang,49,0.0,no,married,Female,unknown
15644753,Hung,40,110929.96,no,married,Male,secondary
15653620,Gordon,27,0.0,yes,married,Female,secondary
15761986,Obialo,32,138901.61,no,married,Female,secondary
15633922,Gray,30,123217.66,no,married,Male,secondary
15734674,Lin,41,0.0,no,married,Female,primary
15658032,Hopkins,39,0.0,no,married,Male,secondary
15692671,Dobson,36,0.0,yes,divorced,Male,primary
15737741,McKay,33,108431.87,no,divorced,Female,secondary
15576352,Revell,57,0.0,no,divorced,Female,primary
15753719,Rickards,30,72392.41,no,married,Female,tertiary
15803689,Begum,51,119741.77,no,married,Female,primary
15718057,Onyinyechukwuka,51,100946.71,no,married,Female,primary
15722010,Zuyev,53,170491.84,no,married,Male,secondary
15680998,Nwankwo,44,0.0,no,married,Male,secondary
15614782,Hao,36,0.0,no,single,Male,secondary
15591047,Ma,47,157296.02,yes,married,Female,primary
15788291,Okwuadigbo,38,144606.22,no,single,Female,secondary
15604044,Mitchell,38,134811.3,no,married,Male,secondary
15679587,Chan,34,115897.12,no,divorced,Female,primary
15775153,Buchi,32,82034.0,yes,married,Male,secondary
15603925,Greco,26,174318.13,no,divorced,Female,secondary
15680970,Lombardi,41,114206.84,no,divorced,Female,secondary
15697183,Uchenna,43,0.0,no,married,Male,secondary
15567446,Coffman,39,111574.41,no,married,Male,secondary
15637476,Alexandrova,57,162448.69,no,married,Female,tertiary
15714939,Fallaci,34,148249.54,no,married,Female,secondary
15683503,Hudson,43,0.0,no,married,Female,secondary
15645569,Mai,26,123709.46,no,married,Female,secondary
15782569,Stout,72,0.0,no,single,Female,unknown
15592387,Burke,30,0.0,yes,married,Male,primary
15609286,Chadwick,37,150525.8,yes,married,Male,secondary
15814035,Lawrence,29,0.0,yes,married,Male,secondary
15661249,Bellucci,53,0.0,no,married,Male,unknown
15629117,Harper,28,0.0,yes,married,Male,primary
15607170,Boyle,35,0.0,no,married,Male,secondary
15586585,Duncan,51,111018.98,yes,married,Female,secondary
15686611,Moss,30,129755.99,no,single,Male,tertiary
15603203,Avdeyeva,27,0.0,no,divorced,Female,tertiary
15619857,Crawford,64,129555.7,no,married,Female,primary
15805062,Lynton,38,87202.38,no,married,Male,secondary
15660271,Duncan,26,146133.39,no,married,Male,unknown
15745295,Gether,31,0.0,no,married,Female,tertiary
15719352,Davidson,39,170184.99,yes,single,Male,tertiary
15766575,Larionova,62,140745.33,no,married,Female,primary
15594594,Loggia,42,139070.51,no,married,Male,primary
15646161,Steinhoff,37,0.0,no,single,Female,unknown
15682585,Guerra,35,114193.24,no,married,Male,secondary
15603134,Pai,40,167878.5,yes,divorced,Female,secondary
15636444,Craig,53,141616.55,no,married,Female,secondary
15773456,Lazareva,36,145747.67,no,married,Male,primary
15745307,Ch'iu,48,129120.64,no,married,Female,secondary
15604119,Alderete,35,110349.82,no,single,Male,tertiary
15626900,Kung,29,141325.56,no,married,Male,secondary
15605447,Palermo,49,78653.84,no,divorced,Male,secondary
15589030,Ts'ai,47,0.0,no,single,Male,unknown
15692463,Rahman,28,142253.65,yes,married,Female,secondary
15712403,McMillan,61,0.0,no,divorced,Female,unknown
15811762,Pickering,54,115988.86,no,single,Female,tertiary
15718673,Mirams,33,75592.43,no,married,Female,primary
15724282,Tsao,44,164113.04,no,married,Male,tertiary
15738181,Douglas,31,67996.23,yes,married,Male,tertiary
15633648,Jideofor,51,0.0,no,married,Female,secondary
15603323,Bell,33,0.0,no,divorced,Female,primary
15583725,Mairinger,48,138778.15,no,divorced,Male,secondary
15588350,McIntyre,43,147832.15,no,divorced,Female,secondary
15798398,Pagnotto,36,135438.4,yes,married,Female,secondary
15784844,K'ung,48,116060.08,no,single,Male,secondary
15580684,Feng,29,112564.62,no,married,Female,primary
15809663,Donaldson,27,125406.58,no,single,Female,secondary
15640078,Chambers,39,135134.99,no,single,Female,secondary
15698786,Marcelo,39,133102.92,no,married,Female,secondary
15569807,Ejimofor,34,42157.08,no,married,Female,tertiary
15730830,Dale,30,0.0,yes,married,Female,secondary
15805112,Pokrovsky,38,82259.29,no,single,Male,secondary
15633064,Stonebraker,36,0.0,no,married,Female,tertiary
15703119,Liang,38,0.0,yes,married,Male,secondary
15730447,Anderson,49,0.0,no,single,Female,secondary
15813850,Christian,52,0.0,no,single,Male,secondary
15711889,Mao,42,150461.07,no,divorced,Male,tertiary
15664610,Campbell,48,133994.52,no,married,Male,secondary
15751710,Ginikanwa,31,164870.81,no,single,Male,secondary
15692926,Toscani,25,121702.73,no,married,Male,secondary
15813741,Nnachetam,25,193858.2,no,married,Male,unknown
15698474,Sagese,54,131039.97,yes,married,Female,primary
15568595,Fleming,64,113829.45,no,married,Male,secondary
15603065,Grubb,30,0.0,no,married,Female,unknown
15592937,Napolitani,41,81877.38,no,married,Female,tertiary
15699637,Anenechi,57,116326.07,no,married,Male,secondary
15667215,Chandler,31,0.0,no,single,Male,secondary
15788659,Howells,46,0.0,no,married,Male,secondary
15763218,Akeroyd,41,0.0,no,married,Female,unknown
15645772,Onwumelu,33,0.0,no,married,Male,secondary
15725511,Wallace,31,127070.73,no,single,Female,secondary
15575024,Uwaezuoke,29,0.0,no,single,Male,secondary
15640825,Loyau,46,122549.64,no,married,Male,primary
15662397,Small,42,176099.13,no,divorced,Female,secondary
15576368,Bledsoe,48,122388.38,no,married,Female,primary
15674991,Kao,42,0.0,no,single,Male,secondary
15721024,Wickens,26,0.0,no,married,Male,secondary
15745621,Wertheim,32,118879.35,no,married,Female,secondary
15642394,He,35,0.0,no,single,Male,tertiary
15754605,Jarvis,39,0.0,no,married,Female,tertiary
15607040,P'an,38,88736.44,yes,married,Female,primary
15715142,Repina,45,102703.62,no,married,Male,secondary
15810978,Pugliesi,70,0.0,no,single,Female,secondary
15668886,Blakey,38,0.0,no,married,Female,secondary
15780804,Nucci,55,97318.25,no,married,Male,unknown
15613880,Higinbotham,58,128468.69,no,divorced,Male,secondary
15775238,Achebe,41,133432.59,yes,married,Female,secondary
15786905,Russo,40,141782.57,no,married,Female,secondary
15747867,Trevisani,24,135125.28,no,married,Male,tertiary
15600337,Dobie,42,178820.91,no,married,Male,secondary
15801277,Maccallum,31,112212.14,no,single,Female,tertiary
15579334,Watkins,45,126674.81,yes,married,Female,secondary
15802741,Mitchel,51,136294.97,no,married,Female,tertiary
15720649,Ferdinand,36,66392.64,no,married,Female,primary
15589493,Otitodilinna,27,122552.34,no,single,Male,secondary
15688251,Mamelu,43,76408.85,no,married,Male,primary
15665238,Beneventi,36,145071.24,no,married,Male,secondary
15740900,Perrodin,34,0.0,no,married,Male,secondary
15681068,Chinagorom,45,109730.22,yes,married,Female,secondary
15748625,Napolitano,57,0.0,no,married,Male,tertiary
15727299,Edgar,62,64119.38,no,married,Male,secondary
15620204,Walker,57,106138.33,no,married,Female,secondary
15669516,Steele,36,0.0,no,single,Male,unknown
15736534,Elkins,33,181656.51,no,married,Male,tertiary
15803457,Hao,32,0.0,yes,single,Female,secondary
15659098,Toscano,30,95128.86,no,married,Male,unknown
15603436,Savage,49,126615.94,no,married,Female,secondary
15566292,Okwuadigbo,36,0.0,no,divorced,Male,secondary
15808621,Mordvinova,36,76190.48,no,single,Male,secondary
15580148,Welch,40,168286.81,no,divorced,Male,primary
15776231,Kent,35,88109.81,no,single,Male,unknown
15773809,Campbell,42,0.0,yes,single,Male,tertiary
15649423,Cooper,35,0.0,no,married,Female,secondary
15734886,Mazzi,34,123971.51,no,married,Female,secondary
15722548,Fisher,48,148116.48,yes,married,Male,secondary
15650288,Summers,35,116269.01,no,divorced,Male,secondary
15629448,Brady,38,120599.21,no,married,Male,tertiary
15716164,Nicholls,41,144260.5,no,divorced,Female,primary
15807609,Yuan,25,86605.5,no,single,Female,unknown
15578977,Robinson,34,0.0,no,divorced,Male,secondary
15677369,Golubov,37,58629.97,no,married,Female,secondary
15804072,Chen,42,0.0,no,married,Female,secondary
15696859,Oldham,45,0.0,no,divorced,Male,secondary
15653780,Kambinachi,43,0.0,no,married,Female,secondary
15721658,Fleming,56,209767.31,no,divorced,Female,secondary
15578761,Cunningham,42,129634.25,no,married,Female,tertiary
15736879,Obinna,23,0.0,no,married,Male,primary
15571973,Chinwemma,38,169824.46,no,single,Female,secondary
15626742,Carpenter,36,97530.25,no,married,Male,secondary
15672692,Yin,42,145988.65,no,married,Female,primary
15673570,Olsen,37,0.0,no,divorced,Male,secondary
15767432,Ts'ai,25,0.0,no,married,Female,secondary
15654238,Jen,40,137494.28,no,married,Female,tertiary
15612525,Preston,57,0.0,no,divorced,Female,primary
15812750,Ozioma,24,147360.0,no,married,Male,primary
15790757,Cody,25,0.0,no,married,Female,unknown
15723873,Ponomarev,31,125167.02,no,married,Male,secondary
15744607,Martin,43,121152.05,no,married,Male,tertiary
15612966,Milani,60,128981.07,no,married,Female,secondary
15784209,Tang,47,0.0,yes,single,Male,secondary
15794278,Romani,67,151858.98,no,married,Male,primary
15766741,McIntyre,36,114628.4,no,married,Male,secondary
15661036,Davis,46,0.0,no,married,Male,secondary
15705639,Onyemauchechukwu,28,95059.02,no,single,Female,tertiary
15637414,Gell,24,128736.39,no,married,Female,primary
15716835,Rossi,24,156325.38,no,married,Male,tertiary
15696231,Chiwetelu,29,105405.97,no,married,Male,primary
15641675,Kirillova,49,88915.37,no,married,Female,unknown
15670755,Shaw,60,0.0,no,married,Male,unknown
15640059,Smith,40,0.0,no,married,Male,primary
15787619,Hsieh,18,160980.03,no,married,Male,unknown
15587535,Onyemauchechukwu,46,177619.71,no,married,Female,tertiary
15813034,Martin,38,62276.99,no,single,Male,secondary
15698839,Okwudilichukwu,46,127559.97,no,married,Male,tertiary
15790314,Onuoha,41,0.0,no,single,Male,secondary
15634245,Muecke,47,95523.16,no,married,Female,secondary
15677305,Hsieh,35,107749.03,no,married,Female,tertiary
15661526,Anderson,37,110777.26,no,married,Male,tertiary
15685997,Azubuike,39,166733.92,yes,single,Female,secondary
15660101,Nnonso,31,157120.86,no,married,Male,secondary
15637979,Fuller,36,127160.78,no,married,Female,secondary
15815364,Ashley,28,0.0,no,divorced,Female,tertiary
15647099,Ts'ui,37,156091.97,yes,married,Female,secondary
15625944,Buccho,58,98668.18,no,married,Male,secondary
15583212,Chidozie,43,134022.06,no,divorced,Female,secondary
15582741,Maclean,35,124151.09,no,married,Female,primary
15637876,Burns,36,77253.5,no,married,Female,secondary
15622750,Chu,21,114292.48,no,single,Female,tertiary
15672056,Kenenna,43,140080.32,yes,married,Male,tertiary
15812351,Beluchi,27,135277.96,no,divorced,Female,secondary
15810864,Williamson,82,0.0,no,divorced,Female,secondary
15677921,Bobrov,60,115920.62,no,married,Male,secondary
15724296,Kerr,41,119782.72,no,single,Male,secondary
15685329,McKenzie,63,114715.71,no,married,Female,primary
15584091,Pitts,36,129748.54,no,married,Female,secondary
15640442,Standish,31,129722.57,no,married,Male,primary
15639314,Cartwright,32,0.0,no,single,Male,secondary
15685320,Johnstone,36,139180.2,no,married,Male,secondary
15789158,Nikitina,49,113599.74,no,single,Male,tertiary
15752137,McElroy,33,134944.0,no,married,Male,secondary
15712551,Shen,58,116922.25,no,married,Female,secondary
15628936,Archer,28,118945.09,no,married,Male,tertiary
15797227,Otutodilinna,28,0.0,no,married,Male,primary
15769974,Shih,35,119182.73,no,married,Female,secondary
15737051,Denisov,27,0.0,no,married,Male,secondary
15585595,Owens,28,71264.02,no,married,Female,secondary
15654060,P'eng,41,0.0,no,divorced,Male,secondary
15745196,Verco,35,0.0,no,single,Female,secondary
15571221,Bergamaschi,58,116313.57,no,married,Male,unknown
15660155,Lorenzo,36,92140.15,no,divorced,Male,tertiary
15605284,Outtrim,26,0.0,yes,divorced,Male,secondary
15694366,Hou,42,177640.09,no,married,Male,tertiary
15600739,Galkin,35,0.0,no,single,Female,tertiary
15653253,Pagnotto,48,167997.6,no,married,Male,secondary
15763431,Echezonachukwu,36,82275.35,no,single,Male,secondary
15643696,Young,49,0.0,no,married,Male,primary
15707473,Summers,48,111962.99,no,married,Female,primary
15769504,Munro,34,131736.88,no,single,Female,secondary
15776807,Brennan,29,0.0,no,married,Male,tertiary
15686870,Ball,36,108239.11,no,married,Male,tertiary
15668747,Virgo,46,98444.19,no,married,Female,secondary
15766908,Trevisani,32,114540.38,no,married,Male,tertiary
15570134,Padovano,35,187530.66,yes,divorced,Female,secondary
15567367,Tao,42,133636.16,no,married,Female,secondary
15747542,Perez,52,0.0,no,married,Male,secondary
15762238,Fraser,44,84745.03,no,divorced,Female,secondary
15681554,Alley,31,120599.38,no,married,Female,secondary
15712825,Howells,29,0.0,no,single,Female,secondary
15640280,Cameron,39,127771.35,no,married,Male,secondary
15756026,Hooper,46,0.0,no,married,Female,primary
15613319,Rice,33,0.0,no,married,Female,primary
15798906,Cox,69,0.0,no,married,Male,secondary
15708917,Martin,53,167772.96,no,single,Male,primary
15778463,Ikenna,37,95845.6,no,married,Female,secondary
15699430,Davide,35,0.0,no,married,Female,secondary
15649992,Alexander,65,134714.7,no,divorced,Male,secondary
15578980,Piazza,33,0.0,no,married,Female,unknown
15775306,Ni,28,122384.22,no,single,Male,tertiary
15641655,Black,26,0.0,no,married,Female,secondary
15619708,Harker,25,157993.15,no,married,Male,primary
15734565,Hughes,29,0.0,no,single,Male,primary
15806438,Chiabuotu,42,123331.36,no,divorced,Female,tertiary
15591969,Kuo,27,75263.16,no,single,Male,tertiary
15747807,Gallagher,43,137824.03,no,single,Female,tertiary
15596939,Calabresi,36,132578.92,yes,divorced,Male,secondary
15716155,Shaw,36,156021.31,no,married,Female,secondary
15765311,Zhirov,34,0.0,no,married,Male,primary
15757811,Lloyd,69,137453.43,no,single,Female,primary
15603830,Palmer,36,0.0,no,married,Male,secondary
15660602,Ch'eng,33,164284.72,yes,divorced,Male,secondary
15660535,Avent,47,0.0,no,single,Female,secondary
